"year","month","day","hour","minute","second","Lat","Long","Dep"
2024,9,23,16,45,1.18,51.406466,-131.048584,13.27
2024,9,23,16,49,6.47,51.364596,-130.761084,8.758
2024,9,23,16,52,12.13,51.27133,-130.720313,8.172
2024,9,23,16,54,42.61,51.525431,-130.812899,16.372
2024,9,23,16,59,21.78,51.365719,-130.755135,8.725
2024,9,23,17,14,29.73,51.346659,-130.746248,9.257
2024,9,23,17,22,3.32,51.348193,-131.098478,11.574
2024,9,23,17,50,46.35,51.52867,-130.787036,1.624
2024,9,23,17,56,36.1,51.368408,-131.057601,8.348
2024,9,23,17,58,41.43,51.370308,-130.747062,12.578
2024,9,23,18,1,34.45,51.384696,-130.738468,12.738
2024,9,23,18,16,42.24,51.560604,-130.833887,5.954
2024,9,23,18,23,44.89,51.481531,-130.768506,11.471
2024,9,23,18,33,51.46,51.376078,-131.07203,21.685
2024,9,23,18,39,36.33,51.531877,-130.818107,5.695
2024,9,23,18,41,13.45,51.363456,-131.050342,8.271
2024,9,23,18,46,25.11,51.407214,-131.05144,13.913
2024,9,23,18,51,33.35,51.366634,-131.061646,5.373
2024,9,23,18,54,41.67,51.368587,-131.06661,9.093
2024,9,23,19,23,24.25,51.448393,-130.744377,9.48
2024,9,23,19,37,54.88,51.358004,-130.751001,5.577
2024,9,23,19,43,29.72,51.587866,-130.868132,10.648
2024,9,23,20,2,33,51.361373,-130.905835,11.091
2024,9,23,20,15,49.61,51.328682,-130.899178,6.225
2024,9,23,20,24,25.88,51.364539,-130.749089,9.718
2024,9,23,20,25,46.21,51.412813,-130.72653,4.678
2024,9,23,20,50,3.88,51.515702,-130.797396,7.049
2024,9,23,21,4,2.14,51.370756,-131.072119,20.018
2024,9,23,21,4,46.33,51.350403,-130.686589,7.143
2024,9,23,21,13,28.64,51.48241,-130.763379,12.884
2024,9,23,21,21,35.29,51.497262,-130.773177,7.017
2024,9,23,21,24,35.73,51.324792,-131.226302,10.532
2024,9,23,21,37,28.68,51.556885,-130.857756,18.853
2024,9,23,21,48,39.82,51.453194,-130.76582,11.546
2024,9,23,21,53,8.5,51.454675,-130.761418,12.448
2024,9,23,22,2,28.28,50.998177,-130.565218,9.129
2024,9,23,22,7,0.94,51.297961,-130.743937,8.629
2024,9,23,22,8,46.71,51.330986,-131.244816,6.229
2024,9,23,22,9,33.98,51.504598,-130.779696,10.759
2024,9,23,22,25,1.04,50.70568,-130.46709,10.43
2024,9,23,22,28,12.18,50.667802,-130.468734,15.784
2024,9,23,22,38,47.48,51.477348,-130.936548,15.662
2024,9,23,22,51,58.34,51.46842,-130.794588,8.757
2024,9,23,22,58,22.92,51.439974,-130.674601,19.715
2024,9,23,23,0,24.96,50.676249,-130.443604,8.722
2024,9,23,23,2,20.83,51.545793,-130.825456,18.902
2024,9,23,23,6,7.07,51.504415,-130.793726,6.797
2024,9,23,23,10,56.19,51.545142,-130.832861,5.524
2024,9,23,23,12,23.3,51.551249,-130.828426,17.258
2024,9,23,23,15,9.68,51.55153,-130.841284,6.628
2024,9,23,23,18,11.3,51.553101,-130.926156,11.781
2024,9,23,23,20,2.22,51.556974,-130.835457,6.61
2024,9,23,23,24,27.29,51.559603,-130.825545,14.667
2024,9,23,23,32,23.47,51.555778,-130.834351,6.609
2024,9,23,23,35,28.76,51.277608,-130.744132,12.283
2024,9,24,0,15,0.23,51.355396,-131.03418,2.208
2024,9,24,0,25,47.76,51.370622,-131.030794,7.788
2024,9,24,0,29,3.11,51.560929,-130.837907,7.066
2024,9,24,0,41,55.4,51.484953,-130.772502,11.88
2024,9,24,0,42,36.98,51.481755,-130.770671,11.898
2024,9,24,0,49,32.94,51.471094,-130.750203,0.558
2024,9,24,0,56,49.2,50.975907,-130.511255,4.332
2024,9,24,1,19,8.3,51.548824,-130.830688,6.483
2024,9,24,1,26,18.33,51.360335,-130.679622,1.536
2024,9,24,1,44,45.89,51.246102,-130.726514,9.67
2024,9,24,1,47,46.66,51.347852,-130.820524,5.517
2024,9,24,1,59,16.26,51.48042,-130.765633,10.501
2024,9,24,2,12,33.14,51.293156,-130.749536,5.917
2024,9,24,2,20,31.57,51.533671,-130.808512,6.477
2024,9,24,2,40,26.93,51.531596,-130.82911,9.612
2024,9,24,2,42,14.13,51.530314,-130.826896,9.227
2024,9,24,2,45,36.9,51.345443,-131.170703,9.622
2024,9,24,2,49,13.44,51.458903,-130.750627,10.973
2024,9,24,3,9,26.94,51.487976,-130.773991,14.929
2024,9,24,3,25,40.36,51.384814,-130.705127,10.139
2024,9,24,3,26,37.55,51.661243,-130.938354,20.274
2024,9,24,4,4,44.36,51.482935,-130.77391,6.92
2024,9,24,4,24,51.81,51.547363,-130.828312,5.38
2024,9,24,4,32,34.89,51.370919,-131.069849,12.265
2024,9,24,4,38,9.19,51.401302,-131.057446,12.115
2024,9,24,4,48,10.57,51.329488,-131.212215,8.445
2024,9,24,5,10,20.27,50.97703,-130.630046,9.862
2024,9,24,5,12,0.9,51.421216,-130.71827,18.645
2024,9,24,5,16,23.67,51.367891,-130.764478,10.107
2024,9,24,5,34,3.21,51.474666,-130.756022,6.805
2024,9,24,5,37,9.93,51.36899,-130.766846,9.644
2024,9,24,5,38,2.01,51.456112,-130.657609,11.442
2024,9,24,5,48,50.19,51.487398,-130.770394,0.572
2024,9,24,5,49,33.83,51.421802,-130.758691,6.325
2024,9,24,5,56,13.75,51.440332,-130.653125,18.672
2024,9,24,5,57,46.52,51.320382,-130.787142,6.358
2024,9,24,6,12,55.39,51.353255,-130.660539,11.046
2024,9,24,6,16,9.9,51.524182,-130.819727,9.554
2024,9,24,6,19,40.79,51.307133,-130.690698,9.324
2024,9,24,6,20,19.75,51.570268,-130.841073,8.207
2024,9,24,6,20,43.61,50.984717,-130.635596,7.825
2024,9,24,6,22,14.78,51.56342,-130.840698,7.393
2024,9,24,6,29,53.07,51.3993,-130.74366,12.159
2024,9,24,6,30,15.3,51.495011,-130.769352,8.442
2024,9,24,6,32,10.18,51.252124,-130.689217,8.858
2024,9,24,6,33,38.12,51.333748,-130.90835,6.496
2024,9,24,6,53,5.8,51.49668,-130.782381,7.625
2024,9,24,7,8,44.2,51.249015,-130.690487,9.053
2024,9,24,7,16,19.29,51.333427,-130.909831,5.959
2024,9,24,7,30,5.48,51.253621,-130.690234,6.731
2024,9,24,7,37,32.52,51.550492,-130.888826,14.559
2024,9,24,7,43,18.87,51.251697,-130.685547,9.001
2024,9,24,7,44,27.42,51.346297,-130.82063,10.537
2024,9,24,8,7,18.12,51.445878,-130.759823,12.616
2024,9,24,8,9,26.07,51.016956,-130.633813,9.784
2024,9,24,8,18,23.4,51.358732,-130.750887,9.845
2024,9,24,8,51,19.61,51.33761,-130.903271,4.188
2024,9,24,8,51,42.55,51.42806,-130.758472,10.018
2024,9,24,9,4,37.28,51.468062,-131.262565,15.041
2024,9,24,9,10,53.67,51.523857,-130.813143,7.294
2024,9,24,9,13,14.56,51.449552,-130.749658,14.67
2024,9,24,9,14,38.63,51.30415,-130.696094,4.423
2024,9,24,9,15,23.91,51.510811,-130.846688,9.153
2024,9,24,9,42,50.4,50.923189,-130.732609,14.13
2024,9,24,9,46,10.04,51.369784,-131.067863,11.006
2024,9,24,9,49,12.45,51.372347,-131.0712,13.919
2024,9,24,9,50,52.69,51.478951,-130.769979,8.742
2024,9,24,9,56,16.51,51.457699,-130.763241,13.643
2024,9,24,10,3,10.07,51.387036,-130.740007,11.691
2024,9,24,10,18,56.01,51.428845,-130.75717,17.492
2024,9,24,10,44,57.13,51.484391,-130.764803,3.905
2024,9,24,11,0,49.92,51.541215,-130.8212,6.586
2024,9,24,11,10,29.16,51.483716,-130.76333,13.153
2024,9,24,11,11,38.12,51.339905,-131.202824,14.772
2024,9,24,11,16,19.54,51.561076,-130.835246,13.271
2024,9,24,11,19,38.57,51.543075,-130.813078,6.145
2024,9,24,11,21,4.06,51.505343,-130.869572,5.401
2024,9,24,11,24,36.61,51.552157,-130.798299,8.62
2024,9,24,11,45,25.85,51.943628,-131.334017,14.016
2024,9,24,11,47,43.6,51.355794,-130.698055,6.796
2024,9,24,11,49,6.32,51.374215,-131.066317,10.501
2024,9,24,12,0,24.51,51.361011,-130.759351,18.582
2024,9,24,12,4,2.57,51.440141,-130.778434,14.018
2024,9,24,12,26,45.26,51.374622,-130.706779,15.688
2024,9,24,12,52,34.94,51.381694,-130.755021,8.303
2024,9,24,12,58,17.86,50.83571,-130.508309,11.508
2024,9,24,13,10,5.7,51.403813,-131.049951,9.988
2024,9,24,13,18,12.24,51.535787,-130.826278,11.223
2024,9,24,13,27,23.17,51.447327,-130.737443,14.203
2024,9,24,13,36,54.93,51.497066,-130.787777,7.84
2024,9,24,13,50,47.17,51.387846,-130.732438,14.627
2024,9,24,13,53,52.83,51.356746,-130.747298,9.268
2024,9,24,13,57,9.53,51.301139,-130.781641,13.407
2024,9,24,14,2,23.18,51.40557,-131.052653,12.246
2024,9,24,14,8,34.74,51.558757,-130.827116,6.605
2024,9,24,14,10,13.77,50.922168,-130.46075,15.357
2024,9,24,14,18,36.86,51.463489,-130.757723,11.254
2024,9,24,14,25,32.29,51.359391,-130.674756,6.376
2024,9,24,14,35,8.24,51.357324,-130.782658,10.809
2024,9,24,14,41,41.04,51.436003,-130.767212,14.644
2024,9,24,14,48,11.43,51.38715,-130.75293,14.65
2024,9,24,14,50,55.61,51.349011,-131.167749,9.889
2024,9,24,14,51,50.79,51.401705,-131.051847,10.576
2024,9,24,14,56,30.32,51.254545,-130.685083,11.998
2024,9,24,15,0,58.57,51.345463,-130.83335,8.662
2024,9,24,15,19,34.09,51.566899,-130.853483,6.256
2024,9,24,15,21,25.66,51.351758,-130.702686,9.562
2024,9,24,15,26,20.53,51.364103,-130.70096,4.232
2024,9,24,15,30,52.31,51.388066,-130.706437,9.581
2024,9,24,15,38,4.59,51.520235,-130.801522,7.079
2024,9,24,15,44,52.99,51.250789,-130.688753,8.9
2024,9,24,15,46,29.18,51.510608,-130.829753,5.793
2024,9,24,15,52,29.72,51.410905,-130.794458,9.343
2024,9,24,15,55,12,51.334977,-131.230794,1.892
2024,9,24,16,3,5.86,51.465906,-130.788037,12.952
2024,9,24,16,20,34.62,51.339526,-131.203532,15.403
2024,9,24,16,21,52.18,51.337309,-131.204321,14.314
2024,9,24,16,27,10.77,51.473844,-130.759896,5.607
2024,9,24,16,33,37.47,51.577869,-130.871484,6.9
2024,9,24,16,47,20.97,51.368551,-131.070182,9.952
2024,9,24,16,51,40.73,51.36519,-130.750203,9.362
2024,9,24,17,10,59.14,51.352059,-130.807284,10.124
2024,9,24,17,14,13.61,51.372913,-130.76862,7.515
2024,9,24,17,24,48.58,51.281104,-130.782072,10.469
2024,9,24,17,57,17.65,51.374023,-131.041626,9.181
2024,9,24,18,3,7.4,51.489294,-131.276147,8.736
2024,9,24,18,16,6.6,51.327222,-131.206364,9.913
2024,9,24,18,19,59.4,51.328837,-131.239412,6.664
2024,9,24,18,35,30.3,51.376367,-131.070418,11.049
2024,9,24,18,36,32.4,51.329346,-131.234668,7.914
2024,9,24,18,37,3.93,51.476404,-130.769702,6.431
2024,9,24,18,47,17.92,51.331205,-131.245109,5.994
2024,9,24,19,1,27.7,51.424198,-130.751782,11.305
2024,9,24,19,7,16.18,51.344596,-130.821916,6.61
2024,9,24,19,9,14,51.375562,-130.712769,8.297
2024,9,24,19,11,50.34,51.355558,-130.666121,9.214
2024,9,24,19,13,39.06,51.353418,-130.691707,5.886
2024,9,24,19,17,23.76,51.501497,-130.783097,8.535
2024,9,24,19,22,14.05,51.541243,-130.827189,9.655
2024,9,24,19,24,9.14,51.484452,-130.773039,6.755
2024,9,24,19,53,28.89,51.280029,-131.159269,14.18
2024,9,24,19,54,44.25,51.330965,-130.905916,6.18
2024,9,24,20,0,41.11,51.350887,-130.749365,10.228
2024,9,24,20,1,40.68,51.329126,-130.909432,6.381
2024,9,24,20,36,33.76,51.391842,-130.72959,6.938
2024,9,24,20,41,57.67,51.262797,-130.769344,15.099
2024,9,24,20,46,6.59,51.462248,-130.770825,9.639
2024,9,24,20,51,53.72,51.514954,-130.790112,3.091
2024,9,24,20,55,39.68,51.525146,-130.817334,9.858
2024,9,24,20,57,55.62,51.295642,-130.676855,12.492
2024,9,24,21,1,37.37,51.299947,-130.687541,5.428
2024,9,24,21,11,3.07,51.486682,-130.761255,19.203
2024,9,24,21,12,27.05,51.397058,-130.735734,8.422
2024,9,24,21,14,1.79,51.494462,-130.782731,17.044
2024,9,24,21,15,37.32,51.47725,-130.774316,6.761
2024,9,24,21,21,29.31,51.372603,-130.767464,9.482
2024,9,24,21,22,52.91,51.333232,-130.909985,6.326
2024,9,24,21,25,6.06,51.333305,-130.909847,6.016
2024,9,24,21,44,34.73,51.475663,-130.766235,8.394
2024,9,24,22,0,14.01,51.370317,-130.754761,7.979
2024,9,24,22,7,37.96,51.272001,-130.739583,8.28
2024,9,24,22,9,1.51,51.543054,-130.826473,7.015
2024,9,24,22,26,8.55,51.350789,-130.787345,4.782
2024,9,24,22,31,54.92,51.29703,-130.683651,7.513
2024,9,24,22,35,41.92,51.021729,-130.630892,8.588
2024,9,24,22,50,5.15,51.472965,-130.770964,9.819
2024,9,24,22,59,58.29,51.500077,-130.766854,5.326
2024,9,24,23,1,30.43,50.736141,-130.574715,15.214
2024,9,24,23,9,25.75,51.529207,-130.808854,6.613
2024,9,24,23,10,48.35,51.432503,-130.76307,6.191
2024,9,24,23,12,20.2,51.555469,-130.841097,8.144
2024,9,24,23,14,53.4,51.036031,-130.605949,12.917
2024,9,24,23,24,31.65,51.538106,-130.824438,6.153
2024,9,24,23,26,11.2,51.261271,-130.781535,6.419
2024,9,24,23,35,25.99,50.890108,-130.680062,5.752
2024,9,24,23,50,33.09,51.502596,-130.779574,8.497
2024,9,24,23,54,18.47,50.738468,-130.57124,13.911
2024,9,25,0,0,50.11,51.373295,-131.066602,13.701
2024,9,25,0,11,2.92,51.548263,-130.859359,6.61
2024,9,25,0,20,30.41,51.51746,-130.788224,18.007
2024,9,25,0,21,18.94,51.533244,-130.820207,7.22
2024,9,25,0,26,9.89,51.379036,-131.047673,6.646
2024,9,25,0,28,3.86,51.271415,-130.742326,6.579
2024,9,25,0,31,33.03,51.563143,-130.865218,6.772
2024,9,25,0,32,47.19,51.569617,-130.873153,6.605
2024,9,25,0,35,18.61,51.536914,-130.809937,8.908
2024,9,25,0,37,25.41,51.531278,-130.812996,6.804
2024,9,25,0,45,2.95,51.448584,-130.751644,6.785
2024,9,25,1,3,47.6,51.488098,-130.767342,9.834
2024,9,25,1,10,55.35,51.373812,-131.066984,16.158
2024,9,25,1,29,48.16,51.520809,-130.796208,6.283
2024,9,25,1,40,37.94,51.504716,-130.795752,9.745
2024,9,25,2,0,21.11,51.448621,-130.760327,9.661
2024,9,25,2,36,27.11,51.560059,-130.905347,15.123
2024,9,25,2,53,49.5,50.546981,-130.321257,25.57
2024,9,25,2,57,33.56,51.293986,-130.699886,15.312
2024,9,25,3,2,13.59,51.365068,-130.753271,8.287
2024,9,25,3,10,48.24,51.499345,-130.757373,17.648
2024,9,25,3,19,29.04,51.485083,-130.776457,12.063
2024,9,25,3,21,56.39,50.836572,-130.513835,9.429
2024,9,25,3,27,50.64,51.543648,-130.830941,9.363
2024,9,25,3,28,15.43,51.544259,-130.835221,9.052
2024,9,25,3,29,18.58,50.837512,-130.53667,19.783
2024,9,25,3,34,58.67,51.354114,-130.662842,10.974
2024,9,25,3,36,29.97,50.84165,-130.52194,14.432
2024,9,25,3,55,7.88,51.311397,-130.734831,5.061
2024,9,25,3,55,18.91,51.565438,-130.853353,6.484
2024,9,25,4,2,31.16,50.836947,-130.503898,6.606
2024,9,25,4,39,33.06,51.344352,-130.835042,8.215
2024,9,25,4,53,29.6,51.386825,-130.737028,12.993
2024,9,25,5,25,38.1,51.460262,-130.752262,17.157
2024,9,25,5,31,27.77,51.36512,-130.749276,8.214
2024,9,25,5,46,56.63,50.749268,-130.542057,9.218
2024,9,25,6,1,58.43,51.493571,-130.771867,1.344
2024,9,25,6,9,15.85,51.350785,-130.767643,11.292
2024,9,25,6,11,11.61,51.533732,-130.824601,8.884
2024,9,25,6,41,38.02,51.573767,-130.849577,9.388
2024,9,25,6,41,58.32,51.368803,-130.749634,7.877
2024,9,25,6,44,5.08,51.353951,-130.772371,20.195
2024,9,25,6,44,31.97,51.438774,-130.763379,7.359
2024,9,25,6,50,4.08,51.35105,-130.779142,13.291
2024,9,25,6,52,29.47,51.350264,-130.78182,12.808
2024,9,25,6,55,46.66,51.497461,-130.814233,5.001
2024,9,25,6,56,37.13,51.479053,-131.290788,4.502
2024,9,25,7,5,33.49,51.359912,-130.675033,9.182
2024,9,25,7,13,38.13,51.456726,-130.782121,10.293
2024,9,25,7,59,16.14,51.547327,-130.826725,9.356
2024,9,25,8,0,40.46,51.30979,-130.828101,8.922
2024,9,25,8,1,0.26,51.349109,-130.7191,9.304
2024,9,25,8,2,37.75,51.396883,-130.738387,10.038
2024,9,25,8,13,45.44,51.548893,-130.824072,7.578
2024,9,25,8,17,30.89,50.810645,-130.653044,12.418
2024,9,25,8,20,42.64,51.357491,-130.678247,17.354
2024,9,25,8,34,15.05,51.445516,-130.772111,11.56
2024,9,25,8,35,48.71,51.482874,-130.769857,9.571
2024,9,25,8,37,45.59,51.264201,-130.692171,8.765
2024,9,25,8,50,8.52,51.360372,-130.681868,5.953
2024,9,25,9,2,8.88,51.392928,-130.751278,11.863
2024,9,25,9,6,5.95,51.482316,-130.770597,12.582
2024,9,25,9,12,44.39,51.482703,-130.764469,10.9
2024,9,25,9,20,23.21,50.979122,-130.605583,8.857
2024,9,25,9,39,58.94,51.337138,-130.926912,6.13
2024,9,25,9,41,20.84,51.429411,-130.757959,20.568
2024,9,25,10,11,0.45,51.01567,-130.625822,12.073
2024,9,25,10,25,1.83,51.333313,-130.911719,6.441
2024,9,25,10,29,11.72,51.296615,-130.676896,8.564
2024,9,25,10,29,42.76,51.49231,-130.791585,7.935
2024,9,25,10,38,9.63,51.33704,-130.799463,6.506
2024,9,25,11,10,1.77,51.368734,-130.748877,6.12
2024,9,25,11,10,49.94,51.563403,-130.837484,5.997
2024,9,25,11,26,24.13,51.544491,-130.83042,6.989
2024,9,25,11,38,55.69,51.366235,-130.748079,9.771
2024,9,25,11,47,7.89,51.367244,-130.674797,7.673
2024,9,25,12,10,43.05,51.3677,-130.762248,5.648
2024,9,25,12,12,25.29,51.303369,-130.660278,11.299
2024,9,25,12,21,54.61,50.897302,-130.705216,11.596
2024,9,25,12,22,3.31,51.299129,-130.741463,6.855
2024,9,25,12,28,22.98,51.333008,-130.903564,8.446
2024,9,25,12,29,18.86,51.343026,-130.711442,6.538
2024,9,25,12,38,38.48,51.402214,-130.764315,10.485
2024,9,25,12,42,52.22,51.275692,-130.747754,12.72
2024,9,25,12,52,39.73,51.390804,-130.734196,12.181
2024,9,25,12,59,5.71,51.356323,-130.780249,21.42
2024,9,25,13,20,55.02,51.402681,-130.734733,9.343
2024,9,25,13,22,22.08,51.354313,-130.673763,9.029
2024,9,25,13,41,19.03,50.836528,-130.501652,8.076
2024,9,25,13,59,38.76,50.65614,-130.477816,23.726
2024,9,25,14,6,0.43,51.298787,-130.735588,8.437
2024,9,25,14,12,59.37,50.73442,-130.5729,14.87
2024,9,25,14,43,51.99,51.360636,-130.763208,4.78
2024,9,25,15,11,24.82,51.295764,-130.681413,6.562
2024,9,25,15,16,1.79,51.507727,-130.806649,1.574
2024,9,25,15,34,5.36,51.299833,-130.764974,6.31
2024,9,25,15,48,56.42,51.331047,-130.903507,6.08
2024,9,25,16,0,25.1,51.465625,-130.751196,3.556
2024,9,25,16,0,57.81,50.734025,-130.570329,14.87
2024,9,25,16,1,27.53,51.386292,-130.728621,8.171
2024,9,25,16,4,17.6,51.488977,-130.775293,15.316
2024,9,25,16,8,45.07,51.559233,-130.846501,14.627
2024,9,25,16,17,33.66,51.484049,-130.769897,9.423
2024,9,25,16,32,0.91,51.357515,-130.747485,8.528
2024,9,25,16,36,24.85,51.485563,-130.771672,11.379
2024,9,25,16,37,51.24,51.483582,-130.770386,10.271
2024,9,25,17,31,32.98,51.343193,-130.82745,17.037
2024,9,25,17,33,38.25,51.342908,-130.826855,19.565
2024,9,25,17,49,22.92,51.367501,-130.752384,18.213
2024,9,25,18,9,10.16,50.99432,-130.617928,11.117
2024,9,25,18,18,32.19,51.339811,-130.832129,9.099
2024,9,25,18,27,16.44,51.38634,-130.735938,13.612
2024,9,25,18,27,58.49,51.536865,-130.896257,5.57
2024,9,25,18,37,15.41,51.382133,-130.696208,9.652
2024,9,25,18,37,37.17,51.477502,-130.750391,0.921
2024,9,25,18,48,47.84,51.358264,-130.688631,9.312
2024,9,25,18,53,16.84,50.841793,-130.538363,20.508
2024,9,25,18,58,21.06,51.367977,-130.760457,9.311
2024,9,25,19,10,58.13,51.292692,-130.672583,5.776
2024,9,25,19,26,46.49,50.838131,-130.522404,12.643
2024,9,25,19,34,6,51.404358,-130.7764,16.462
2024,9,25,19,40,16.04,51.367537,-130.768896,9.622
2024,9,25,19,44,44.79,51.364278,-130.761393,9.794
2024,9,25,19,52,32.15,51.474459,-130.782715,2.953
2024,9,25,19,54,42.19,51.361389,-130.751514,7.296
2024,9,25,19,58,5.76,51.383818,-131.068026,13.917
2024,9,25,19,58,33.98,51.499455,-130.770231,5.609
2024,9,25,20,1,57.35,51.449028,-130.762964,11.516
2024,9,25,20,9,57.65,51.343709,-130.820166,7.63
2024,9,25,20,14,52.92,50.729118,-130.596785,19.227
2024,9,25,20,37,40.49,51.383134,-131.068636,11.417
2024,9,25,20,39,3.69,51.337838,-130.842082,5.338
2024,9,25,20,40,40.29,51.332817,-130.93116,8.005
2024,9,25,21,6,28.24,51.477527,-130.77439,8.721
2024,9,25,21,17,38.15,51.495903,-130.784619,8.082
2024,9,25,21,20,18.73,51.497274,-130.783325,8.527
2024,9,25,21,34,37.3,51.345276,-130.82701,6.686
2024,9,25,21,44,7.58,51.252608,-130.689022,6.845
2024,9,25,21,51,57.32,51.48658,-130.771867,11.562
2024,9,25,22,7,25.26,51.47714,-130.771021,8.003
2024,9,25,22,14,10.15,51.372742,-131.090291,5.544
2024,9,25,22,16,51.4,51.028552,-130.543701,12.953
2024,9,25,22,29,9.17,51.298881,-130.754801,6.682
2024,9,25,22,37,35.76,51.262252,-130.676335,7.952
2024,9,25,22,46,6.28,50.842273,-130.510465,5.72
2024,9,25,22,48,24.77,50.842293,-130.515088,10.461
2024,9,25,22,50,3.54,51.354985,-130.734383,8.306
2024,9,25,23,1,36.82,51.376379,-130.749154,6.64
2024,9,25,23,11,13.8,51.274056,-130.861475,7.675
2024,9,25,23,29,8.99,51.064559,-130.594198,15.795
2024,9,25,23,30,6.57,51.459615,-130.761825,12.646
2024,9,25,23,33,8.24,51.415527,-130.766895,13.673
2024,9,25,23,48,31.26,51.55002,-130.830013,19.238
2024,9,26,0,11,44.8,51.297506,-130.72981,7.592
2024,9,26,0,14,55.28,51.270357,-130.860376,7.162
2024,9,26,0,25,17.66,51.5573,-130.861361,10.16
2024,9,26,0,32,48.07,51.49366,-130.778792,12.229
2024,9,26,0,45,3.5,51.497441,-130.773877,15.811
2024,9,26,0,49,40.42,51.409037,-130.736613,14.09
2024,9,26,1,4,18.76,51.372603,-130.752401,8.792
2024,9,26,1,17,29.66,51.477258,-130.764998,9.201
2024,9,26,1,37,32.35,51.007052,-130.569759,15.905
2024,9,26,1,43,6.79,51.392765,-130.712394,9.636
2024,9,26,1,49,17.8,51.486747,-130.771655,11.861
2024,9,26,1,55,13.12,51.527063,-130.792537,5.237
2024,9,26,2,33,42.35,51.37463,-131.095736,8.763
2024,9,26,2,37,57.66,51.368571,-130.771305,9.547
2024,9,26,2,43,50.17,51.545699,-130.845459,16.967
2024,9,26,2,52,41.81,51.363403,-130.769141,11.286
2024,9,26,2,55,42.78,51.35885,-130.671118,8.81
2024,9,26,3,14,17.93,51.54502,-130.839258,5.217
2024,9,26,3,25,59.85,51.373543,-131.067228,12.664
2024,9,26,3,35,34.36,51.369788,-131.064884,6.343
2024,9,26,3,59,57.64,51.545304,-130.805168,5.291
2024,9,26,4,5,43.84,51.500045,-130.777148,2.766
2024,9,26,4,8,53.8,51.529838,-130.827327,9.501
2024,9,26,4,16,26.48,51.34987,-130.775448,8.871
2024,9,26,4,23,59.84,51.355676,-130.683822,9.048
2024,9,26,4,51,34.35,51.553703,-130.811654,11.743
2024,9,26,4,52,18.99,51.551025,-130.823739,7.379
2024,9,26,4,55,58.63,51.544902,-130.814941,5.959
2024,9,26,5,10,20.65,51.540857,-130.82203,6.828
2024,9,26,5,27,8.87,51.45142,-130.780265,9.772
2024,9,26,5,46,17.65,51.536837,-130.833683,13.499
2024,9,26,5,54,14.27,51.351379,-130.684595,20.503
2024,9,26,5,56,39.54,51.371265,-131.063924,10.365
2024,9,26,5,57,24.71,51.340125,-130.666569,11.861
2024,9,26,6,0,26.51,51.368835,-131.061418,11.554
2024,9,26,6,2,33.25,51.356514,-130.662565,10.432
2024,9,26,6,4,14.57,51.350033,-130.669596,9.929
2024,9,26,6,7,4.03,51.548124,-130.824829,8.059
2024,9,26,6,19,54.71,51.540926,-130.806958,17.784
2024,9,26,6,23,13.31,51.349772,-130.776188,11.232
2024,9,26,6,24,16.73,51.53407,-130.793962,19.132
2024,9,26,6,30,0.92,51.524516,-130.822241,5.592
2024,9,26,6,32,18.23,51.540348,-130.811092,6.642
2024,9,26,6,34,38.32,51.541443,-130.815959,6.846
2024,9,26,6,35,31.67,51.543437,-130.821265,8.358
2024,9,26,6,38,10.63,51.349792,-130.778792,12.556
2024,9,26,6,43,26.72,51.542204,-130.820036,8.169
2024,9,26,6,47,50.96,51.371558,-131.066951,9.713
2024,9,26,6,50,1.07,51.545671,-130.835522,5.984
2024,9,26,7,2,53.51,51.536202,-130.81368,7.426
2024,9,26,7,3,49.24,51.529533,-130.815934,7.826
2024,9,26,7,8,37.98,51.36571,-131.070247,28.935
2024,9,26,7,12,52.33,51.534554,-130.826221,8.992
2024,9,26,7,26,37.05,51.349304,-130.688395,18.437
2024,9,26,7,51,37.72,51.547253,-130.82277,7.914
2024,9,26,7,58,56.12,51.477983,-130.771484,5.246
2024,9,26,8,7,46.36,51.529614,-130.800643,8.414
2024,9,26,8,12,14.8,51.530924,-130.802222,8.84
2024,9,26,8,19,32.61,51.533976,-130.804712,8.761
2024,9,26,8,33,25.85,51.526839,-130.803451,7.063
2024,9,26,8,37,30.93,51.375533,-130.777091,11.715
2024,9,26,8,59,30.21,51.529647,-130.815552,8.651
2024,9,26,9,26,7.7,51.536222,-130.805591,5.941
2024,9,26,9,35,21.05,51.415588,-130.73505,7.648
